"Subject ID" "Activity Desciption" "Mean of Feature Measurements"
5 "Walking" -0.271478770063291
5 "Walking" -0.27318291464557
5 "Walking" -0.306455891241772
5 "Walking" -0.306733683192405
5 "Walking" -0.298936990792405
5 "Walking" -0.316197566705696
5 "Walking" -0.300623203953165
5 "Walking" -0.27360510610924
5 "Walking" -0.286249837508861
5 "Walking" -0.269814724005063
5 "Walking" -0.271448418212532
5 "Walking" -0.305868683192405
5 "Walking" -0.292369415721519
5 "Walking_Downstairs" -0.0927984357189873
5 "Walking_Downstairs" -0.137257602311013
5 "Walking_Downstairs" -0.207808905110127
5 "Walking_Downstairs" -0.172129403588608
5 "Walking_Downstairs" -0.186671159875949
5 "Walking_Downstairs" -0.143702138647975
5 "Walking_Downstairs" -0.123410791592405
5 "Walking_Downstairs" -0.147440551903797
5 "Walking_Downstairs" -0.157412598474684
5 "Walking_Downstairs" -0.187381716559494
5 "Walking_Downstairs" -0.218504518317722
5 "Walking_Downstairs" -0.186753543543038
5 "Walking_Downstairs" -0.187578573736709
5 "Walking_Downstairs" -0.180327603507595
5 "Walking_Downstairs" -0.130998337211392
5 "Walking_Downstairs" -0.186870685627595
5 "Walking_Downstairs" -0.191130114734177
5 "Walking_Downstairs" -0.149020107481013
5 "Walking_Downstairs" -0.181277062974684
5 "Walking_Downstairs" -0.199223565135443
5 "Walking_Downstairs" -0.139591232312062
5 "Walking_Downstairs" -0.0395673774468354
5 "Walking_Downstairs" -0.0436318341987342
5 "Walking_Downstairs" -0.170536855741772
5 "Walking_Downstairs" -0.177894870822785
5 "Walking_Upstairs" -0.259853224743038
5 "Walking_Upstairs" -0.292003714748101
5 "Walking_Upstairs" -0.253948570721519
5 "Walking_Upstairs" -0.258673937708861
5 "Walking_Upstairs" -0.264040372739241
5 "Walking_Upstairs" -0.261907743979747
5 "Walking_Upstairs" -0.263367729168354
5 "Walking_Upstairs" -0.289512410981013
5 "Walking_Upstairs" -0.309832664811392
5 "Walking_Upstairs" -0.186879495348101
5 "Walking_Upstairs" -0.218461395389494
5 "Walking_Upstairs" -0.210062869170886
5 "Walking_Upstairs" -0.212921097227848
5 "Walking_Upstairs" -0.249057517049873
5 "Walking_Upstairs" -0.223297283653165
5 "Walking_Upstairs" -0.231114172465823
5 "Walking_Upstairs" -0.264790512009494
5 "Walking_Upstairs" -0.219188970144304
5 "Walking_Upstairs" -0.26451052251519
5 "Walking_Upstairs" -0.266969134405063
5 "Walking_Upstairs" -0.229009568405063
5 "Walking_Upstairs" -0.200276355034177
5 "Walking_Upstairs" -0.182373068659494
5 "Walking_Upstairs" -0.214819367853165
5 "Walking_Upstairs" -0.206154946463291
5 "Standing" -0.475852017544304
5 "Standing" -0.528074725958228
5 "Standing" -0.585258013240506
5 "Standing" -0.611926855383544
5 "Standing" -0.606317619556962
5 "Standing" -0.60674550421519
5 "Standing" -0.601760487996203
5 "Standing" -0.600136423305063
5 "Standing" -0.598407442188608
5 "Standing" -0.616329761965823
5 "Standing" -0.618502461968354
5 "Standing" -0.606906420274684
5 "Standing" -0.603675934386076
5 "Standing" -0.597446200583544
5 "Standing" -0.528194805593671
5 "Standing" -0.57792982086076
5 "Standing" -0.582997411493671
5 "Standing" -0.590842777029114
5 "Standing" -0.595694589708861
5 "Standing" -0.602590878681013
5 "Standing" -0.628129731653165
5 "Standing" -0.628961935446456
5 "Standing" -0.607818811721519
5 "Standing" -0.595036474391139
5 "Standing" -0.563982146202532
5 "Standing" -0.554660703726582
5 "Standing" -0.588394422597468
5 "Standing" -0.577789058157342
5 "Sitting" -0.585756653658228
5 "Sitting" -0.62301567686962
5 "Sitting" -0.622397997808861
5 "Sitting" -0.602463313108861
5 "Sitting" -0.582158508249367
5 "Sitting" -0.599823758502532
5 "Sitting" -0.586684929297468
5 "Sitting" -0.583953855818987
5 "Sitting" -0.573437111232911
5 "Sitting" -0.578652053249367
5 "Sitting" -0.601958856696203
5 "Sitting" -0.598717471455696
5 "Sitting" -0.615738281502532
5 "Sitting" -0.626996248734177
5 "Sitting" -0.638771030753165
5 "Sitting" -0.608142303379747
5 "Sitting" -0.594718288469316
5 "Sitting" -0.602267162501266
5 "Sitting" -0.596011335139241
5 "Sitting" -0.593860588221519
5 "Sitting" -0.592920494265823
5 "Laying" -0.55746809123
5 "Laying" -0.597228888946835
5 "Laying" -0.610377288864557
5 "Laying" -0.598831956595949
5 "Laying" -0.603897171294937
5 "Laying" -0.61031959381519
5 "Laying" -0.583658791188608
5 "Laying" -0.611680485270886
5 "Laying" -0.611168043768354
5 "Laying" -0.604426912162025
5 "Laying" -0.613376291724051
5 "Laying" -0.600161404768354
5 "Laying" -0.621772150831646
5 "Laying" -0.616160928800127
5 "Laying" -0.616446345643038
5 "Laying" -0.609743100953165
5 "Laying" -0.596984920724051
5 "Laying" -0.592304600934177
5 "Laying" -0.603603975839241
5 "Laying" -0.601146072203797
5 "Laying" -0.602372850873418
5 "Laying" -0.610708457755696
5 "Laying" -0.608610033446835
5 "Laying" -0.611073029358101
5 "Walking" -0.282467427248101
5 "Walking" -0.215589545601266
5 "Walking" -0.207427155440506
5 "Walking" -0.196549366310127
5 "Walking" -0.200466465491139
5 "Walking" -0.241975179487342
5 "Walking" -0.258722723941772
5 "Walking" -0.253989923839241
5 "Walking" -0.236609479589873
5 "Walking" -0.224480754688608
5 "Walking" -0.211665679374684
5 "Walking" -0.223644134811392
5 "Walking" -0.223869223977215
5 "Walking" -0.145854409487342
5 "Walking" -0.143017411088608
5 "Walking" -0.156219836793671
5 "Walking" -0.195845042582278
5 "Walking" -0.184652575938899
5 "Walking" -0.182580974317722
5 "Walking" -0.216051760291139
5 "Walking" -0.215351115335443
5 "Walking" -0.220075999383418
5 "Walking" -0.230639883998734
5 "Walking" -0.229158435416456
5 "Walking" -0.230294214607595
5 "Walking" -0.232685284067089
5 "Walking_Downstairs" -0.160860134278481
5 "Walking_Downstairs" -0.164813845520253
5 "Walking_Downstairs" -0.167634329024051
5 "Walking_Downstairs" -0.150686308424051
5 "Walking_Downstairs" -0.0719233380253165
5 "Walking_Downstairs" -0.0755662812746835
5 "Walking_Downstairs" -0.146865200772152
5 "Walking_Downstairs" -0.130093393757468
5 "Walking_Downstairs" -0.0679626172734177
5 "Walking_Downstairs" -0.072640920006962
5 "Walking_Downstairs" -0.066201162443038
5 "Walking_Downstairs" -0.0478965186367089
5 "Walking_Downstairs" -0.10431845313038
5 "Walking_Downstairs" -0.0839308250075949
5 "Walking_Downstairs" -0.112361308270886
5 "Walking_Downstairs" -0.117148943751899
5 "Walking_Downstairs" -0.0944346800088608
5 "Walking_Downstairs" -0.107308550273544
5 "Walking_Downstairs" -0.103516127634177
5 "Walking_Downstairs" -0.118711487670253
5 "Walking_Downstairs" -0.183167615659494
5 "Walking_Downstairs" -0.173660446623671
5 "Walking_Upstairs" -0.214563015226582
5 "Walking_Upstairs" -0.228311107482278
5 "Walking_Upstairs" -0.187358941898734
5 "Walking_Upstairs" -0.177542210240506
5 "Walking_Upstairs" -0.250671758056962
5 "Walking_Upstairs" -0.237198759146835
5 "Walking_Upstairs" -0.239019566996203
5 "Walking_Upstairs" -0.268519609078734
5 "Walking_Upstairs" -0.208982502177215
5 "Walking_Upstairs" -0.204768318034177
5 "Walking_Upstairs" -0.209963016856582
5 "Walking_Upstairs" -0.213483714482278
5 "Walking_Upstairs" -0.205550815621519
5 "Walking_Upstairs" -0.216484753697468
5 "Walking_Upstairs" -0.245177151394937
5 "Walking_Upstairs" -0.246122268272152
5 "Walking_Upstairs" -0.211926836696203
5 "Walking_Upstairs" -0.181083619391139
5 "Walking_Upstairs" -0.203449537870127
5 "Walking_Upstairs" -0.234555529286709
5 "Walking_Upstairs" -0.215552708644304
5 "Walking_Upstairs" -0.182192025316456
6 "Standing" -0.562911955708861
6 "Standing" -0.621449611108861
6 "Standing" -0.637112965855696
6 "Standing" -0.622716219953165
6 "Standing" -0.635352470751899
6 "Standing" -0.617445540702532
6 "Standing" -0.621679728730886
6 "Standing" -0.62804775968481
6 "Standing" -0.618153543498734
6 "Standing" -0.630956202062025
6 "Standing" -0.598858112422785
6 "Standing" -0.587504466847215
6 "Standing" -0.633816214277215
6 "Standing" -0.617479678329114
6 "Standing" -0.631856979291139
6 "Standing" -0.638307671581013
6 "Standing" -0.613888888477215
6 "Standing" -0.61903211893924
6 "Standing" -0.630467873134177
6 "Standing" -0.608111392873418
6 "Standing" -0.611289905631646
6 "Standing" -0.636313021692405
6 "Standing" -0.637394078848101
6 "Standing" -0.623746350192405
6 "Standing" -0.625296093186076
6 "Standing" -0.624648730750633
6 "Standing" -0.619909377236709
6 "Standing" -0.614214456405063
6 "Standing" -0.637561502376835
6 "Standing" -0.613106468553165
6 "Sitting" -0.537996349694937
6 "Sitting" -0.602554279793671
6 "Sitting" -0.608938447226582
6 "Sitting" -0.634036162437975
6 "Sitting" -0.595982485316456
6 "Sitting" -0.602574324792405
6 "Sitting" -0.592322682444304
6 "Sitting" -0.585496666954557
6 "Sitting" -0.591623626774683
6 "Sitting" -0.587283966694937
6 "Sitting" -0.604033223285696
6 "Sitting" -0.583695431686962
6 "Sitting" -0.582846927287342
6 "Sitting" -0.591687942679747
6 "Sitting" -0.574092695189873
6 "Sitting" -0.565175767544304
6 "Sitting" -0.603392277636709
6 "Sitting" -0.603641939822785
6 "Sitting" -0.592555222170886
6 "Sitting" -0.568880294943544
6 "Sitting" -0.541313369031646
6 "Sitting" -0.553345244732025
6 "Sitting" -0.603804647301266
6 "Sitting" -0.59141532505443
6 "Sitting" -0.57275954068481
6 "Sitting" -0.574417417041772
6 "Sitting" -0.575714380629114
6 "Sitting" -0.585582446417722
6 "Sitting" -0.588737870443038
6 "Laying" -0.542037716724051
6 "Laying" -0.536830380974683
6 "Laying" -0.568891346825317
6 "Laying" -0.58017425651519
6 "Laying" -0.597587803864557
6 "Laying" -0.59941194585557
6 "Laying" -0.599079457998734
6 "Laying" -0.591361749582911
6 "Laying" -0.608777553179747
6 "Laying" -0.620583681974683
6 "Laying" -0.604410261118987
6 "Laying" -0.576828469972152
6 "Laying" -0.602297926832911
6 "Laying" -0.40570862921519
6 "Laying" -0.572198257726582
6 "Laying" -0.59935007325443
6 "Laying" -0.612843556803797
6 "Laying" -0.605604911968354
6 "Laying" -0.620206056027848
6 "Laying" -0.625929583602532
6 "Laying" -0.602358680974684
6 "Laying" -0.6251559884
6 "Laying" -0.61928970693038
6 "Laying" -0.592169767649367
6 "Laying" -0.590794959065823
6 "Laying" -0.611869740197468
6 "Laying" -0.614643754197468
6 "Laying" -0.605072350916456
6 "Walking" -0.307167379898734
6 "Walking" -0.246066791949367
6 "Walking" -0.245403405689873
6 "Walking" -0.25857105566962
6 "Walking" -0.272275848130253
6 "Walking" -0.301406366575949
6 "Walking" -0.306139146965823
6 "Walking" -0.2873213415
6 "Walking" -0.291783736954051
6 "Walking" -0.267500284746835
6 "Walking" -0.243898247739241
6 "Walking" -0.24646116806962
6 "Walking" -0.196924603562025
6 "Walking" -0.200949058592405
6 "Walking" -0.221255710779747
6 "Walking" -0.308498935565823
6 "Walking" -0.287357839683544
6 "Walking" -0.244499970537975
6 "Walking" -0.227400604753165
6 "Walking" -0.210122498478481
6 "Walking" -0.179371158681519
6 "Walking" -0.190388830932911
6 "Walking" -0.242877868698734
6 "Walking" -0.276512568149367
6 "Walking" -0.229351537913924
6 "Walking" -0.205881627093671
6 "Walking" -0.241304459549367
6 "Walking" -0.260917926718987
6 "Walking" -0.274463742339241
6 "Walking_Downstairs" -0.203326997202658
6 "Walking_Downstairs" -0.12624211411519
6 "Walking_Downstairs" -0.109734492726582
6 "Walking_Downstairs" -0.108243694851899
6 "Walking_Downstairs" -0.0202603123150633
6 "Walking_Downstairs" 0.00851881063797468
6 "Walking_Downstairs" -0.0567996430386076
6 "Walking_Downstairs" -0.0924332922721519
6 "Walking_Downstairs" -0.0540323120544304
6 "Walking_Downstairs" -0.0497635073278481
6 "Walking_Downstairs" -0.114010457116456
6 "Walking_Downstairs" -0.104852645212658
6 "Walking_Downstairs" -0.0361402237088608
6 "Walking_Downstairs" -0.0507561905886076
6 "Walking_Downstairs" -0.136582982925696
6 "Walking_Downstairs" -0.0640199705037975
6 "Walking_Downstairs" -0.0710440431088608
6 "Walking_Downstairs" -0.0845026894962025
6 "Walking_Downstairs" -0.0899143390349367
6 "Walking_Downstairs" -0.0765293611392405
6 "Walking_Downstairs" -0.0744482504063291
6 "Walking_Downstairs" -0.0953216860151899
6 "Walking_Downstairs" -0.127048092726582
6 "Walking_Downstairs" -0.0919964180886076
6 "Walking_Upstairs" -0.275652088667089
6 "Walking_Upstairs" -0.297549096535443
6 "Walking_Upstairs" -0.279588652281013
6 "Walking_Upstairs" -0.256759621946835
6 "Walking_Upstairs" -0.225171550716456
6 "Walking_Upstairs" -0.217207323591139
6 "Walking_Upstairs" -0.236967776264557
6 "Walking_Upstairs" -0.248674492078481
6 "Walking_Upstairs" -0.199464201358228
6 "Walking_Upstairs" -0.297725450440506
6 "Walking_Upstairs" -0.232193382167089
6 "Walking_Upstairs" -0.194606138757722
6 "Walking_Upstairs" -0.234466658558228
6 "Walking_Upstairs" -0.238495467573418
6 "Walking_Upstairs" -0.231503605793671
6 "Walking_Upstairs" -0.226939984362785
6 "Walking_Upstairs" -0.274477621431646
6 "Walking_Upstairs" -0.220743855303544
6 "Walking_Upstairs" -0.242902015260759
6 "Walking_Upstairs" -0.249460806037975
6 "Walking_Upstairs" -0.225326470475949
6 "Walking_Upstairs" -0.221813670374684
6 "Walking_Upstairs" -0.250975705271519
6 "Walking_Upstairs" -0.19652964804557
6 "Walking_Upstairs" -0.194964868955696
6 "Walking_Upstairs" -0.227990059466456
6 "Standing" -0.524757838265823
6 "Standing" -0.610064567251139
6 "Standing" -0.598229020743038
6 "Standing" -0.601408203518987
6 "Standing" -0.605940726379747
6 "Standing" -0.56187218786962
6 "Standing" -0.549474212216456
6 "Standing" -0.563634458068354
6 "Standing" -0.575489774151899
6 "Standing" -0.618278596610127
6 "Standing" -0.619728099405063
6 "Standing" -0.587119698172152
6 "Standing" -0.604962479979747
6 "Standing" -0.588232869097468
6 "Standing" -0.556251096789873
6 "Standing" -0.594612884351899
6 "Standing" -0.595016041429114
6 "Standing" -0.61122764413924
6 "Standing" -0.613029971479747
6 "Standing" -0.605814913488608
6 "Standing" -0.618969912303797
6 "Standing" -0.606489629183544
6 "Standing" -0.614514451370886
6 "Standing" -0.612043366291139
6 "Standing" -0.614313472678481
6 "Standing" -0.604132172974684
6 "Standing" -0.607197130588608
6 "Sitting" -0.514819355879114
6 "Sitting" -0.586248437652785
6 "Sitting" -0.563606464106329
6 "Sitting" -0.577000218672152
6 "Sitting" -0.624417664341772
6 "Sitting" -0.62427481693924
6 "Sitting" -0.621696795803797
6 "Sitting" -0.622904520041772
6 "Sitting" -0.589380408662025
6 "Sitting" -0.611648341911266
6 "Sitting" -0.619263687123038
6 "Sitting" -0.579381959546329
6 "Sitting" -0.596353501298734
6 "Sitting" -0.591849952139241
6 "Sitting" -0.599295964097468
6 "Sitting" -0.617429119260759
6 "Sitting" -0.596259824973418
6 "Sitting" -0.599345055405063
6 "Sitting" -0.609472778653165
6 "Sitting" -0.58194899996076
6 "Sitting" -0.593951947170886
6 "Sitting" -0.611875995941772
6 "Sitting" -0.616340510890759
6 "Sitting" -0.589582819240506
6 "Sitting" -0.599364639139114
6 "Sitting" -0.585021062416456
6 "Laying" -0.295255372168354
6 "Laying" -0.45967594088557
6 "Laying" -0.537210320850633
6 "Laying" -0.578071561972152
6 "Laying" -0.569401037401266
6 "Laying" -0.574639812370886
6 "Laying" -0.580521251383544
6 "Laying" -0.584536951860759
6 "Laying" -0.605719802450633
6 "Laying" -0.609961946573418
6 "Laying" -0.613363718548101
6 "Laying" -0.596578918350633
6 "Laying" -0.589989278926582
6 "Laying" -0.595322051443038
6 "Laying" -0.523252375063165
6 "Laying" -0.580258993718987
6 "Laying" -0.611578837902532
6 "Laying" -0.595433027711392
6 "Laying" -0.585136931987342
6 "Laying" -0.584596671050633
6 "Laying" -0.601899276302532
6 "Laying" -0.588395891548101
6 "Laying" -0.595375898658228
6 "Laying" -0.617706525132911
6 "Laying" -0.60728749104557
6 "Laying" -0.592033858412658
6 "Laying" -0.600664477065823
6 "Laying" -0.595426261513924
6 "Laying" -0.601341820912658
6 "Walking" -0.138932901123165
6 "Walking" -0.126210992916456
6 "Walking" -0.111651687283418
6 "Walking" -0.102653824253165
6 "Walking" -0.0605555475316456
6 "Walking" -0.0801495194734177
6 "Walking" -0.138606364335443
6 "Walking" -0.163279580355696
6 "Walking" -0.166698267167089
6 "Walking" -0.136469018760759
6 "Walking" -0.136347155126582
6 "Walking" -0.196687302389873
6 "Walking" -0.149286965034177
6 "Walking" -0.112663730917722
6 "Walking" -0.146036378748101
6 "Walking" -0.12372708573038
6 "Walking" -0.167728840363544
6 "Walking" -0.140474417720253
6 "Walking" -0.121369710544304
6 "Walking" -0.109049868723797
6 "Walking" -0.0987668976379747
6 "Walking" -0.0846935456607595
6 "Walking" -0.101707403977215
6 "Walking" -0.152485307267089
6 "Walking" -0.137335763063291
6 "Walking" -0.117511013943038
6 "Walking" -0.114474975582278
6 "Walking" -0.0954631011518987
6 "Walking_Downstairs" 0.112122162110759
6 "Walking_Downstairs" 0.0623159996898734
6 "Walking_Downstairs" 0.0926892230303798
6 "Walking_Downstairs" 0.0852525127382278
6 "Walking_Downstairs" 0.103457981613924
6 "Walking_Downstairs" 0.154559867455696
6 "Walking_Downstairs" 0.110694298860759
6 "Walking_Downstairs" 0.095347107978481
6 "Walking_Downstairs" 0.231485169432911
6 "Walking_Downstairs" 0.124315756466835
6 "Walking_Downstairs" 0.0906616248987342
6 "Walking_Downstairs" 0.0817021922278481
6 "Walking_Downstairs" 0.0693298767037975
6 "Walking_Downstairs" 0.0697194303772152
6 "Walking_Downstairs" 0.0237117008372152
6 "Walking_Downstairs" 0.0173064066024304
6 "Walking_Downstairs" 0.000573858715189874
6 "Walking_Downstairs" 0.0492782764096203
6 "Walking_Downstairs" 0.010891966994557
6 "Walking_Downstairs" 0.00730284233417722
6 "Walking_Downstairs" 0.12112634724557
6 "Walking_Downstairs" 0.118677124397468
6 "Walking_Downstairs" 0.0224782987840506
6 "Walking_Downstairs" 0.0873700560421519
6 "Walking_Upstairs" -0.151022748956203
6 "Walking_Upstairs" -0.155046036130633
6 "Walking_Upstairs" -0.134032737613924
6 "Walking_Upstairs" -0.141955104608861
6 "Walking_Upstairs" -0.157501092078101
6 "Walking_Upstairs" -0.105594135291392
6 "Walking_Upstairs" -0.137378131082532
6 "Walking_Upstairs" -0.175856401122785
6 "Walking_Upstairs" -0.174861998978481
6 "Walking_Upstairs" -0.184525645632911
6 "Walking_Upstairs" -0.159465043269873
6 "Walking_Upstairs" -0.109698248612658
6 "Walking_Upstairs" -0.101860478810633
6 "Walking_Upstairs" -0.154510641699873
6 "Walking_Upstairs" -0.0824900198146835
6 "Walking_Upstairs" -0.105463832926582
6 "Walking_Upstairs" -0.205913348412658
6 "Walking_Upstairs" -0.130194743974684
6 "Walking_Upstairs" -0.106479508016456
6 "Walking_Upstairs" -0.052177932156962
6 "Walking_Upstairs" -0.105886697475949
6 "Walking_Upstairs" -0.0869850195594937
6 "Walking_Upstairs" -0.0622036840886076
6 "Walking_Upstairs" -0.130363587341772
6 "Walking_Upstairs" -0.178940045136709
7 "Standing" -0.606188058908861
7 "Standing" -0.636762001551899
7 "Standing" -0.631294314583544
7 "Standing" -0.615119195231646
7 "Standing" -0.610276550483544
7 "Standing" -0.636405724941772
7 "Standing" -0.649965175252405
7 "Standing" -0.653406882591139
7 "Standing" -0.642325103056962
